ParticipantID,MotionParallax,TrialNumber,Time,headPositionX,headPositionY,headPositionZ,headRotationX,headRotationY,headRotationZ
sef,1,1,16.98954,0.039719,2.893179,-15.43813,356.8053,0.8673975,0.5191953,
sef,1,1,17.00123,0.0398287,2.892953,-15.43789,356.8327,0.8700053,0.4988431,
sef,1,1,17.01209,0.03983117,2.892936,-15.43789,356.816,0.86879,0.5055416,
sef,1,1,17.02295,0.03968806,2.893136,-15.438,356.812,0.8594376,0.5140207,
sef,1,1,17.03492,0.03967176,2.893151,-15.43801,356.8192,0.8611049,0.5133829,
sef,1,1,17.04504,0.03965509,2.893166,-15.43802,356.8244,0.8633179,0.507288,
sef,1,1,17.05647,0.03963813,2.893171,-15.43802,356.8197,0.865289,0.5076417,
sef,1,1,17.06845,0.03964045,2.893176,-15.43802,356.8144,0.856853,0.5194358,
sef,1,1,17.07825,0.0396309,2.893174,-15.43802,356.8111,0.8541919,0.5138167,
sef,1,1,17.08991,0.03972066,2.893173,-15.43794,356.8175,0.8519122,0.5119766,
sef,1,1,17.10085,0.03971519,2.893179,-15.43794,356.8187,0.8550267,0.5163804,
sef,1,1,17.11217,0.0396983,2.893194,-15.43795,356.8205,0.8626527,0.5145828,
sef,1,1,17.12309,0.03967031,2.893318,-15.43805,356.8133,0.8566557,0.5086849,
sef,1,1,17.13445,0.03966749,2.893331,-15.43805,356.8135,0.8601491,0.5072363,
sef,1,1,17.14552,0.03970111,2.893403,-15.43802,356.8153,0.8546348,0.509429,
sef,1,1,17.15691,0.0396854,2.893411,-15.43803,356.8166,0.8600251,0.5012687,
sef,1,1,17.1682,0.03979285,2.893097,-15.43784,356.8127,0.8671693,0.5118923,
sef,1,1,17.17857,0.03980476,2.89309,-15.43783,356.8054,0.8576333,0.5043439,
sef,1,1,17.18935,0.03980936,2.893101,-15.43784,356.8124,0.8546337,0.5074526,
sef,1,1,17.2006,0.03989952,2.892838,-15.43775,356.815,0.8708837,0.4897142,
sef,1,1,17.21198,0.03990274,2.892838,-15.43775,356.8103,0.8722653,0.4874681,
sef,1,1,17.22305,0.039662,2.893011,-15.43794,356.8029,0.8779743,0.507884,
sef,1,1,17.23417,0.03965192,2.893023,-15.43796,356.8105,0.8804999,0.5102526,
sef,1,1,17.24565,0.03963907,2.893212,-15.43805,356.8083,0.8699025,0.5025589,
sef,1,1,17.25615,0.03964282,2.893221,-15.43807,356.8085,0.8642142,0.5036196,
sef,1,1,17.26781,0.03956718,2.893184,-15.43802,356.8054,0.879944,0.5222571,
sef,1,1,17.27834,0.03956261,2.893205,-15.43803,356.8082,0.8773588,0.5242432,
sef,1,1,17.28965,0.03958987,2.893349,-15.43802,356.8095,0.8752462,0.524257,
sef,1,1,17.30061,0.03978357,2.893544,-15.43805,356.819,0.8771113,0.5056454,
sef,1,1,17.31193,0.03979519,2.893552,-15.43805,356.8082,0.8760028,0.5034901,
sef,1,1,17.32324,0.03981163,2.893593,-15.43806,356.8138,0.8723847,0.5110044,
sef,1,1,17.33469,0.03982204,2.893613,-15.43806,356.8162,0.8672239,0.5005355,
sef,1,1,17.34548,0.03956265,2.893841,-15.43833,356.8073,0.8909219,0.5100229,
sef,1,1,17.35665,0.03957886,2.89388,-15.43835,356.8122,0.8790716,0.5011292,
sef,1,1,17.36777,0.0396963,2.893486,-15.43799,356.8219,0.8921945,0.5010491,
sef,1,1,17.37835,0.0397105,2.893498,-15.43798,356.8181,0.8853312,0.502923,
sef,1,1,17.38932,0.0396763,2.893422,-15.43806,356.8265,0.8775054,0.5057381,
sef,1,1,17.40141,0.03983703,2.89322,-15.4379,356.8293,0.8750834,0.5004513,
sef,1,1,17.4116,0.03983662,2.89323,-15.4379,356.8225,0.882592,0.5020846,
sef,1,1,17.42322,0.03977036,2.893387,-15.43809,356.8059,0.8756555,0.4952725,
sef,1,1,17.43403,0.03978263,2.893412,-15.4381,356.8134,0.8784618,0.5021406,
sef,1,1,17.44504,0.03987142,2.892999,-15.4378,356.8179,0.8693867,0.4871479,
sef,1,1,17.45588,0.03988995,2.893015,-15.43781,356.8241,0.8600802,0.4848922,
sef,1,1,17.46725,0.0397612,2.893003,-15.43781,356.8213,0.8573257,0.4995662,
sef,1,1,17.47828,0.03974289,2.892992,-15.4378,356.813,0.8717748,0.4923381,
sef,1,1,17.48939,0.03967934,2.893189,-15.43793,356.8308,0.8649465,0.4974164,
sef,1,1,17.50191,0.03961016,2.893041,-15.43781,356.8311,0.8632476,0.5161333,
sef,1,1,17.51181,0.03958774,2.893033,-15.43781,356.8216,0.8669627,0.5221107,
sef,1,1,17.52288,0.03984166,2.893154,-15.43779,356.8234,0.8605583,0.514203,
sef,1,1,17.53407,0.03983148,2.893159,-15.43778,356.8265,0.8725882,0.5064774,
sef,1,1,17.54516,0.03989372,2.893475,-15.43794,356.8296,0.8629571,0.4997106,
sef,1,1,17.55686,0.03990097,2.893492,-15.43794,356.8315,0.8662499,0.4967072,
sef,1,1,17.56711,0.0397924,2.893275,-15.43793,356.8182,0.8519917,0.50183,
sef,1,1,17.57876,0.03978804,2.893267,-15.43793,356.813,0.8550077,0.4962205,
sef,1,1,17.5894,0.03977471,2.893153,-15.4379,356.8149,0.8567324,0.502948,
sef,1,1,17.60121,0.03972149,2.89323,-15.43795,356.8271,0.859692,0.5014067,
sef,1,1,17.61178,0.03972352,2.893242,-15.43795,356.8259,0.8564692,0.4962095,
sef,1,1,17.62292,0.03993244,2.893063,-15.43785,356.8119,0.8525821,0.4980729,
sef,1,1,17.63378,0.03994307,2.893065,-15.43785,356.8177,0.8520405,0.4938067,
sef,1,1,17.645,0.03981881,2.893356,-15.43809,356.8248,0.8544759,0.4962198,
sef,1,1,17.65645,0.03983326,2.893369,-15.43809,356.825,0.843465,0.5006932,
sef,1,1,17.66789,0.03972573,2.893474,-15.43815,356.8185,0.8626318,0.4928058,
sef,1,1,17.67883,0.03973445,2.893471,-15.43815,356.8057,0.8566467,0.495406,
sef,1,1,17.68934,0.03975946,2.893321,-15.43806,356.8232,0.8457645,0.5009037,
sef,1,1,17.70037,0.03974647,2.893426,-15.43803,356.825,0.8502769,0.4989268,
sef,1,1,17.71164,0.03974878,2.893432,-15.43803,356.8227,0.8474084,0.5046133,
sef,1,1,17.72254,0.0398763,2.893264,-15.4379,356.822,0.8484447,0.4963201,
sef,1,1,17.7341,0.03987679,2.893276,-15.43789,356.8248,0.8524762,0.508094,
sef,1,1,17.74488,0.04001676,2.892747,-15.43761,356.8417,0.8537658,0.4927246,
sef,1,1,17.75605,0.04002962,2.892722,-15.4376,356.8347,0.8520187,0.4924577,
sef,1,1,17.76719,0.03990568,2.892801,-15.43776,356.835,0.8409055,0.4963463,
sef,1,1,17.77837,0.03990074,2.892799,-15.43775,356.838,0.8475127,0.5036092,
sef,1,1,17.78921,0.03981941,2.892899,-15.43788,356.8406,0.8361973,0.5080596,
sef,1,1,17.80053,0.03978201,2.893133,-15.43808,356.8463,0.8315174,0.4976233,
sef,1,1,17.81158,0.0397689,2.893126,-15.43809,356.8393,0.8370169,0.5004261,
sef,1,1,17.82247,0.03992365,2.893199,-15.43806,356.8343,0.8405893,0.4937987,
sef,1,1,17.83367,0.03993175,2.893222,-15.43808,356.848,0.8387614,0.492329,
sef,1,1,17.84583,0.03975553,2.893137,-15.43796,356.8426,0.8484483,0.4990547,
sef,1,1,17.85616,0.03975418,2.89315,-15.43796,356.85,0.8476985,0.5044045,
sef,1,1,17.86701,0.0399153,2.892809,-15.43768,356.8539,0.8510587,0.4917448,
sef,1,1,17.87799,0.04004384,2.892724,-15.43762,356.8428,0.8555359,0.480956,
sef,1,1,17.88921,0.0400547,2.892738,-15.43761,356.8596,0.8554805,0.4696276,
sef,1,1,17.90162,0.03988783,2.892735,-15.43767,356.8456,0.8526649,0.4801235,
sef,1,1,17.91163,0.03987785,2.892734,-15.43765,356.8468,0.8616399,0.4785169,
sef,1,1,17.92258,0.03987065,2.892753,-15.43768,356.8469,0.8522651,0.4865267,
sef,1,1,17.93444,0.03985514,2.892765,-15.43768,356.851,0.8614257,0.4876975,
sef,1,1,17.94473,0.03997305,2.892537,-15.43744,356.8619,0.8467487,0.4787014,
sef,1,1,17.95599,0.0399741,2.892514,-15.43742,356.8522,0.8500487,0.4825831,
sef,1,1,17.96684,0.03977278,2.892597,-15.43758,356.8478,0.8613811,0.4900239,
sef,1,1,17.97809,0.03978988,2.892595,-15.43756,356.8514,0.8465732,0.5013313,
sef,1,1,17.989,0.03978826,2.892708,-15.43761,356.8499,0.8636979,0.5022041,
sef,1,1,18.00105,0.03974253,2.892736,-15.43779,356.8337,0.8694675,0.5026199,
sef,1,1,18.01233,0.03974589,2.89274,-15.43779,356.838,0.862527,0.5110435,
sef,1,1,18.02251,0.03980849,2.892807,-15.43783,356.8353,0.8602275,0.5060657,
sef,1,1,18.03401,0.03981083,2.892806,-15.43783,356.8358,0.8549118,0.5057754,
sef,1,1,18.04548,0.03989463,2.892945,-15.43775,356.8515,0.8540114,0.4959716,
sef,1,1,18.05573,0.03988989,2.892949,-15.43775,356.8522,0.8593493,0.4916272,
sef,1,1,18.06789,0.0397686,2.892917,-15.43779,356.8469,0.8545575,0.5048001,
sef,1,1,18.07833,0.03990086,2.892692,-15.43762,356.8539,0.8465861,0.4924146,
sef,1,1,18.08915,0.03989374,2.892693,-15.43761,356.8563,0.8546656,0.4899256,
sef,1,1,18.10015,0.0399076,2.892693,-15.4376,356.8604,0.8517832,0.4937019,
sef,1,1,18.11119,0.03983168,2.892676,-15.43765,356.8492,0.8585951,0.5010368,
sef,1,1,18.12244,0.0398457,2.892675,-15.43763,356.8477,0.8469191,0.4953208,
sef,1,1,18.13351,0.03984259,2.89267,-15.43762,356.852,0.854239,0.4904571,
sef,1,1,18.14478,0.03976987,2.892854,-15.43783,356.8446,0.8542572,0.4920127,
sef,1,1,18.1562,0.03976335,2.892847,-15.43783,356.8423,0.8582361,0.4954354,
sef,1,1,18.1671,0.03972139,2.893137,-15.43805,356.8354,0.8573086,0.4967649,
sef,1,1,18.17819,0.0397286,2.893094,-15.43804,356.8316,0.8529789,0.5006854,
sef,1,1,18.18892,0.03972804,2.893113,-15.43806,356.8431,0.8537638,0.5009541,
sef,1,1,18.20019,0.03980353,2.893092,-15.43792,356.8535,0.8558731,0.4804853,
sef,1,1,18.21116,0.03980962,2.893086,-15.43791,356.847,0.8563276,0.4845783,
sef,1,1,18.22259,0.03984298,2.892874,-15.43774,356.847,0.8509303,0.4808483,
sef,1,1,18.23359,0.039844,2.892886,-15.43773,356.8534,0.8579836,0.4808264,
sef,1,1,18.24446,0.03986175,2.892897,-15.43772,356.859,0.8557214,0.4833579,
sef,1,1,18.25603,0.03986172,2.892898,-15.43771,356.8629,0.8631122,0.4801729,
sef,1,1,18.26673,0.03966287,2.893165,-15.43793,356.8487,0.8540794,0.4887998,
sef,1,1,18.27787,0.0395784,2.893197,-15.43794,356.8577,0.852483,0.4985254,
sef,1,1,18.28905,0.03956553,2.893192,-15.43793,356.8531,0.8547698,0.4929745,
sef,1,1,18.30009,0.03960942,2.89336,-15.43808,356.8569,0.8505716,0.4905685,
sef,1,1,18.31096,0.03961001,2.893368,-15.43808,356.8508,0.8501477,0.4935392,
sef,1,1,18.32287,0.03958856,2.893387,-15.43804,356.8422,0.8337099,0.4959907,
sef,1,1,18.33402,0.03956553,2.893399,-15.43804,356.8464,0.8433359,0.4924949,
sef,1,1,18.34449,0.03955672,2.893415,-15.43804,356.8545,0.8433405,0.4861225,
sef,1,1,18.35576,0.03970154,2.893348,-15.4379,356.8478,0.8315426,0.4963735,
sef,1,1,18.36691,0.03970053,2.893357,-15.43789,356.8453,0.8322113,0.4900501,
sef,1,1,18.37819,0.03969381,2.893259,-15.43787,356.8468,0.8414934,0.4960154,
sef,1,1,18.38899,0.03969648,2.893267,-15.43786,356.8524,0.8417639,0.4930141,
sef,1,1,18.40077,0.03987631,2.89299,-15.43774,356.8525,0.8387892,0.4738116,
sef,1,1,18.41101,0.03988517,2.892978,-15.43773,356.8475,0.8450275,0.4815202,
sef,1,1,18.42226,0.03982229,2.892923,-15.43779,356.8384,0.8457221,0.4892476,
sef,1,1,18.43431,0.03984297,2.892921,-15.43778,356.8425,0.8404778,0.4861453,
sef,1,1,18.44442,0.03993926,2.892625,-15.43754,356.854,0.839668,0.4756782,
sef,1,1,18.45587,0.03994902,2.892615,-15.43752,356.8537,0.8415504,0.4789483,
sef,1,1,18.46673,0.04008184,2.892639,-15.43746,356.8516,0.8446869,0.4741051,
sef,1,1,18.47784,0.04006171,2.892432,-15.43735,356.8564,0.8468964,0.4747306,
sef,1,1,18.48888,0.04006062,2.892421,-15.43732,356.8618,0.8583322,0.4632303,
sef,1,1,18.50026,0.04008357,2.892232,-15.4372,356.8642,0.8526496,0.4629122,
sef,1,1,18.51137,0.04009564,2.892226,-15.43717,356.8668,0.8593615,0.4655912,
sef,1,1,18.52229,0.04017867,2.892045,-15.4372,356.8562,0.8668891,0.461628,
sef,1,1,18.53361,0.04021515,2.892018,-15.43716,356.8558,0.8618848,0.4619246,
sef,1,1,18.5451,0.04020741,2.891834,-15.43718,356.8507,0.8504472,0.4581238,
sef,1,1,18.55566,0.04021973,2.891723,-15.43712,356.8585,0.8657931,0.4566929,
sef,1,1,18.56683,0.04022023,2.891725,-15.43707,356.8521,0.8661588,0.4580114,
sef,1,1,18.57766,0.0401941,2.89188,-15.43716,356.8491,0.8707997,0.4522402,
sef,1,1,18.5889,0.04022441,2.89187,-15.43713,356.8667,0.8683994,0.4570459,
sef,1,1,18.60099,0.03997986,2.892006,-15.43733,356.8537,0.8745565,0.4593685,
sef,1,1,18.61103,0.04000201,2.891972,-15.43732,356.8494,0.866436,0.4523276,
sef,1,1,18.6224,0.03997381,2.892069,-15.43741,356.8274,0.8575659,0.4575569,
sef,1,1,18.63337,0.03998729,2.892059,-15.4374,356.8357,0.8557011,0.462079,
sef,1,1,18.64434,0.04013778,2.892042,-15.4373,356.8553,0.8577887,0.4529453,
sef,1,1,18.65568,0.04014727,2.892017,-15.43728,356.849,0.8616309,0.449787,
sef,1,1,18.66686,0.03992558,2.892208,-15.43749,356.8429,0.8578088,0.4624578,
sef,1,1,18.67792,0.03986972,2.89243,-15.43767,356.8243,0.8544843,0.4538862,
sef,1,1,18.68976,0.03985972,2.892452,-15.43767,356.8438,0.8648878,0.4536866,
sef,1,1,18.70028,0.03982212,2.892527,-15.43767,356.8418,0.8623069,0.4617233,
sef,1,1,18.71144,0.03982207,2.892529,-15.43766,356.8381,0.8616171,0.4655631,
sef,1,1,18.72215,0.03994139,2.892405,-15.43754,356.8412,0.8612006,0.4587741,
sef,1,1,18.73334,0.03994267,2.892406,-15.43753,356.8476,0.8653862,0.4592321,
sef,1,1,18.74442,0.03995599,2.89241,-15.43752,356.8539,0.8614245,0.4555824,
sef,1,1,18.75604,0.03978249,2.89227,-15.43759,356.8453,0.86343,0.472937,
sef,1,1,18.76671,0.03977994,2.89226,-15.43759,356.837,0.8631639,0.4779419,
sef,1,1,18.77785,0.03996012,2.892243,-15.43743,356.851,0.8533807,0.4651468,
sef,1,1,18.78902,0.03995467,2.89222,-15.43741,356.8478,0.8619289,0.4626239,
sef,1,1,18.79978,0.03989371,2.892178,-15.43739,356.8573,0.8547689,0.4771489,
sef,1,1,18.81084,0.03989878,2.892169,-15.43737,356.8525,0.852703,0.4737959,
sef,1,1,18.82203,0.03989957,2.892148,-15.43735,356.8407,0.8570244,0.4704289,
sef,1,1,18.83321,0.03991808,2.892145,-15.43732,356.8434,0.8509297,0.4743282,
sef,1,1,18.84451,0.04013355,2.892389,-15.43742,356.8459,0.8584645,0.4621646,
sef,1,1,18.85654,0.03987017,2.892387,-15.43759,356.8357,0.8531828,0.4835987,
sef,1,1,18.8666,0.0398544,2.892394,-15.43758,356.8343,0.8615297,0.4803565,
sef,1,1,18.87867,0.03963441,2.892787,-15.43786,356.8143,0.855777,0.4941425,
sef,1,1,18.88885,0.03961623,2.892793,-15.43788,356.8188,0.85646,0.4936787,
sef,1,1,18.8997,0.0398975,2.892682,-15.43781,356.829,0.8567156,0.4745444,
sef,1,1,18.91075,0.03990718,2.892684,-15.43782,356.8255,0.8516049,0.4762496,
sef,1,1,18.92217,0.03993651,2.892463,-15.43755,356.8299,0.8579668,0.4763228,
sef,1,1,18.93427,0.03994992,2.89247,-15.43755,356.8329,0.8527148,0.4755596,
sef,1,1,18.94481,0.04003148,2.892335,-15.43741,356.845,0.8581274,0.4739961,
sef,1,1,18.95586,0.03986361,2.89243,-15.43753,356.8428,0.8632253,0.4796144,
sef,1,1,18.96688,0.03986607,2.892426,-15.43752,356.8343,0.8565409,0.4812799,
sef,1,1,18.97764,0.03975074,2.892606,-15.4377,356.8324,0.8471833,0.4838244,
sef,1,1,18.98868,0.03974263,2.892627,-15.43771,356.8408,0.8526347,0.4855035,
sef,1,1,19.00014,0.03974336,2.892631,-15.43771,356.837,0.8462323,0.4813197,
sef,1,1,19.01167,0.0397144,2.892639,-15.43772,356.8316,0.8584997,0.4788907,
sef,1,1,19.0222,0.03988153,2.892536,-15.43757,356.8433,0.8639498,0.4739398,
sef,1,1,19.03376,0.03988635,2.89253,-15.43756,356.8386,0.8638097,0.4742002,
sef,1,1,19.04448,0.03996918,2.892437,-15.43751,356.8465,0.8624835,0.4648455,
sef,1,1,19.0554,0.03982519,2.892481,-15.43763,356.8409,0.864254,0.4760056,
sef,1,1,19.06659,0.03983399,2.892494,-15.43763,356.8427,0.8634396,0.4698733,
sef,1,1,19.07762,0.03994019,2.8922,-15.4375,356.8385,0.8657765,0.4766598,
sef,1,1,19.08979,0.03995302,2.892197,-15.43749,356.841,0.8636689,0.4816575,
sef,1,1,19.09976,0.03996921,2.892199,-15.4375,356.8456,0.859619,0.4756245,
sef,1,1,19.11106,0.03996009,2.892194,-15.4375,356.8371,0.8703566,0.4722191,
sef,1,1,19.12205,0.03978,2.892539,-15.43761,356.8425,0.873904,0.4859001,
sef,1,1,19.13325,0.0397807,2.892534,-15.43759,356.8349,0.8739491,0.4754049,
sef,1,1,19.14427,0.03989514,2.892536,-15.43755,356.8505,0.8748364,0.4697798,
sef,1,1,19.15536,0.03995322,2.892399,-15.43756,356.8369,0.8797866,0.4648438,
sef,1,1,19.16858,0.03995727,2.892408,-15.43757,356.8362,0.8843582,0.4645021,
sef,1,1,19.17783,0.04003248,2.892293,-15.43746,356.8411,0.8839166,0.4600157,
sef,1,1,19.18811,0.0400463,2.892306,-15.43746,356.8541,0.8903673,0.4600461,
sef,1,1,19.19924,0.04001644,2.892328,-15.43752,356.8622,0.884207,0.4531912,
sef,1,1,19.21058,0.0400224,2.892321,-15.43752,356.8526,0.8960628,0.4552888,
sef,1,1,19.22165,0.04006278,2.892223,-15.43738,356.8557,0.89387,0.4500748,
sef,1,1,19.23241,0.040089,2.892229,-15.43736,356.8572,0.888442,0.4470901,
sef,1,1,19.24373,0.03980403,2.892301,-15.43756,356.8499,0.8831558,0.4705516,
sef,1,1,19.25474,0.03968685,2.892255,-15.43759,356.8404,0.9032339,0.4870671,
sef,1,1,19.26579,0.03974216,2.892219,-15.43764,356.8323,0.8918693,0.4894461,
sef,1,1,19.27699,0.03976795,2.89236,-15.43763,356.8209,0.8908247,0.4849378,
sef,1,1,19.2889,0.0397736,2.892374,-15.43763,356.8331,0.8865153,0.4887166,
sef,1,1,19.29915,0.03968283,2.89262,-15.43777,356.8304,0.887185,0.4919763,
sef,1,1,19.31043,0.03968288,2.892644,-15.43778,356.8389,0.8787721,0.4897265,
sef,1,1,19.32148,0.03989968,2.892524,-15.43766,356.8318,0.8802979,0.4825435,
sef,1,1,19.33237,0.03990411,2.892538,-15.43766,356.8354,0.8838754,0.4844854,
sef,1,1,19.34369,0.03973157,2.892766,-15.43782,356.8297,0.897261,0.4841756,
sef,1,1,19.35471,0.03971057,2.892753,-15.43778,356.8348,0.8841076,0.4838212,
sef,1,1,19.36576,0.03970642,2.892766,-15.43778,356.8265,0.8876687,0.4954861,
sef,1,1,19.37809,0.0398343,2.892633,-15.43765,356.8358,0.8841484,0.4803082,
sef,1,1,19.38827,0.03984274,2.892647,-15.43766,356.839,0.8856047,0.4823288,
sef,1,1,19.39917,0.0397709,2.89257,-15.43761,356.8334,0.8849723,0.4901836,
sef,1,1,19.41013,0.03976351,2.892587,-15.4376,356.8368,0.8872424,0.4900152,
sef,1,1,19.42135,0.03971511,2.892877,-15.43789,356.8113,0.8786075,0.4860871,
sef,1,1,19.43246,0.03959299,2.892962,-15.43789,356.8234,0.8856473,0.5035327,
sef,1,1,19.44346,0.03958737,2.892989,-15.43788,356.8293,0.8802076,0.5031905,
sef,1,1,19.45468,0.03958142,2.892949,-15.43789,356.8191,0.8865932,0.5100551,
sef,1,1,19.46681,0.03957667,2.892963,-15.43789,356.8173,0.8819526,0.513836,
sef,1,1,19.47689,0.03977112,2.893037,-15.43785,356.8145,0.8841316,0.4979364,
sef,1,1,19.48791,0.03976709,2.893058,-15.43785,356.8152,0.8900061,0.5124485,
sef,1,1,19.499,0.03984898,2.893013,-15.43766,356.8276,0.8763189,0.4948802,
sef,1,1,19.51027,0.03986322,2.89304,-15.43765,356.8311,0.8724681,0.4938008,
sef,1,1,19.52127,0.03991986,2.892776,-15.43753,356.8267,0.8815311,0.4923981,
sef,1,1,19.53247,0.03967819,2.892814,-15.43772,356.8242,0.8857792,0.5007935,
sef,1,1,19.54361,0.03966741,2.892823,-15.43772,356.8286,0.8864256,0.492494,
sef,1,1,19.55489,0.03960463,2.892936,-15.43786,356.8203,0.8743894,0.4962579,
sef,1,1,19.56612,0.03959212,2.892946,-15.43786,356.8126,0.8753098,0.5040829,
sef,1,1,19.57727,0.03964929,2.893001,-15.43795,356.8058,0.8777724,0.4971256,
sef,1,1,19.58897,0.03965115,2.89302,-15.43796,356.815,0.8715683,0.4945782,
sef,1,1,19.59952,0.03963893,2.893009,-15.43797,356.8079,0.870913,0.4951739,
sef,1,1,19.61063,0.0395992,2.892979,-15.43799,356.8041,0.8755928,0.4986869,
sef,1,1,19.62201,0.03951105,2.893089,-15.43793,356.8168,0.8858424,0.5027618,
sef,1,1,19.63296,0.03956114,2.892986,-15.43789,356.813,0.8812009,0.5086374,
sef,1,1,19.64403,0.03956089,2.892997,-15.4379,356.8193,0.8748303,0.5142795,
sef,1,1,19.65497,0.03969616,2.892739,-15.43776,356.8159,0.8790601,0.5048361,
sef,1,1,19.66686,0.0396818,2.892754,-15.43777,356.8178,0.8833622,0.498965,
sef,1,1,19.67849,0.03963681,2.892675,-15.43769,356.822,0.8762688,0.5018947,
sef,1,1,19.68832,0.03962923,2.89266,-15.43768,356.8159,0.8746935,0.5075132,
sef,1,1,19.69958,0.039644,2.892747,-15.4378,356.8145,0.8765871,0.5157002,
sef,1,1,19.71061,0.03960378,2.892742,-15.43781,356.815,0.8904106,0.508984,
sef,1,1,19.72178,0.03960799,2.892788,-15.43787,356.8094,0.8807203,0.511481,
sef,1,1,19.73277,0.03980621,2.892733,-15.43779,356.8105,0.8808132,0.5043663,
sef,1,1,19.74386,0.03981291,2.892723,-15.43779,356.8143,0.8738719,0.4909078,
sef,1,1,19.75496,0.03980939,2.892721,-15.43781,356.8154,0.876849,0.4960937,
sef,1,1,19.76603,0.03980181,2.892707,-15.43781,356.8045,0.8857941,0.4963662,
sef,1,1,19.7774,0.03965806,2.892646,-15.43775,356.8076,0.8725089,0.4996741,
sef,1,1,19.78818,0.03965103,2.892646,-15.43775,356.8146,0.8711052,0.501545,
sef,1,1,19.79925,0.03968605,2.892582,-15.43773,356.8127,0.8711891,0.5035132,
sef,1,1,19.81125,0.03968791,2.892581,-15.43774,356.809,0.8650045,0.5077923,
sef,1,1,19.82165,0.03959027,2.892525,-15.43779,356.7917,0.8746396,0.510424,
sef,1,1,19.83276,0.03981468,2.892681,-15.43781,356.8005,0.8707553,0.504744,
sef,1,1,19.84432,0.03981331,2.89268,-15.43783,356.8094,0.8727898,0.5047496,
sef,1,1,19.85683,0.03969008,2.892951,-15.43804,356.81,0.8571956,0.503046,
sef,1,1,19.86684,0.03966708,2.892954,-15.43806,356.8027,0.8671767,0.5007527,
sef,1,1,19.87636,0.03964718,2.892879,-15.438,356.8108,0.8648739,0.5109619,
sef,1,1,19.88789,0.03964239,2.892884,-15.43802,356.815,0.8631021,0.5143274,
sef,1,1,19.89889,0.03950188,2.893156,-15.43807,356.8274,0.8675498,0.5057712,
sef,1,1,19.90972,0.03948459,2.893168,-15.43808,356.8265,0.8698316,0.5035878,
sef,1,1,19.92088,0.03979061,2.893042,-15.43799,356.8153,0.8624981,0.5037336,
sef,1,1,19.93305,0.03979334,2.893057,-15.438,356.8188,0.8666463,0.498801,
sef,1,1,19.94323,0.03981362,2.893077,-15.43801,356.8257,0.8583772,0.5002076,
sef,1,1,19.95417,0.03968529,2.892897,-15.4378,356.8176,0.8649747,0.5078197,
sef,1,1,19.96523,0.03968427,2.892924,-15.43781,356.8294,0.8643255,0.5044185,
sef,1,1,19.97641,0.03960086,2.892894,-15.43785,356.8203,0.8660576,0.5151888,
sef,1,1,19.98752,0.03959646,2.892898,-15.43786,356.8238,0.8650659,0.5223887,
sef,1,1,19.99874,0.03958268,2.893048,-15.43793,356.8192,0.8644515,0.5228735,
sef,1,1,20.01115,0.03956425,2.893068,-15.43794,356.8182,0.8647004,0.5194718,
sef,1,1,20.02093,0.03953533,2.893235,-15.43805,356.814,0.8522177,0.5192126,
sef,1,1,20.03191,0.03968964,2.893078,-15.43782,356.8331,0.8574656,0.5137793,
sef,1,1,20.04319,0.03967857,2.893076,-15.43782,356.8287,0.8628958,0.5125735,
sef,1,1,20.0549,0.039575,2.89323,-15.43809,356.8176,0.867357,0.5026604,
sef,1,1,20.0654,0.03956857,2.89324,-15.4381,356.8148,0.8664035,0.5027437,
sef,1,1,20.07636,0.039678,2.893015,-15.43792,356.8196,0.8760214,0.4945719,
sef,1,1,20.08766,0.03970525,2.893006,-15.43793,356.8255,0.8615903,0.4981571,
sef,1,1,20.09859,0.03942902,2.89316,-15.43821,356.8238,0.8649024,0.5081852,
sef,1,1,20.10969,0.03941644,2.893162,-15.43823,356.8165,0.8665043,0.513468,
sef,1,1,20.12098,0.03949707,2.893324,-15.43835,356.8118,0.8562996,0.5066648,
sef,1,1,20.13186,0.03947442,2.893305,-15.43837,356.8069,0.8617748,0.5007957,
sef,1,1,20.14292,0.03946611,2.893318,-15.4384,356.8218,0.8570694,0.4966365,
sef,1,1,20.15433,0.03935446,2.893682,-15.43851,356.8246,0.8655528,0.4904963,
sef,1,1,20.16506,0.03934085,2.893689,-15.43853,356.8132,0.8601391,0.4868273,
sef,1,1,20.17625,0.03946248,2.8937,-15.43824,356.8243,0.8600251,0.4898897,
sef,1,1,20.18743,0.03946374,2.893721,-15.43825,356.8259,0.8560959,0.4907632,
sef,1,1,20.19837,0.03950692,2.893305,-15.43796,356.847,0.8769611,0.4816582,
sef,1,1,20.20987,0.03952119,2.893311,-15.43796,356.8459,0.8656881,0.4784771,
sef,1,1,20.22109,0.03948516,2.89309,-15.43797,356.834,0.8676391,0.4859142,
sef,1,1,20.23213,0.03948296,2.893085,-15.43798,356.8353,0.8692166,0.4921339,
sef,1,1,20.24334,0.03948157,2.893079,-15.43798,356.8389,0.866324,0.4874489,
sef,1,1,20.25455,0.03946987,2.893092,-15.43799,356.8492,0.8709495,0.4958147,
sef,1,1,20.26579,0.03947641,2.893082,-15.43799,356.8399,0.862803,0.4981393,
sef,1,1,20.27762,0.0393267,2.893053,-15.43801,356.8353,0.8746268,0.508265,
sef,1,1,20.28784,0.03931211,2.893042,-15.43801,356.8317,0.874769,0.5077229,
